year,month,rank,name,federation,rating,source
1971,7,70,"Bagirov, Vladimir",URS,2510,olimpbase
1971,7,71,"Kotov, Alexander",URS,2510,olimpbase
1971,7,72,"Lein, Anatoly",URS,2510,olimpbase
1971,7,73,"Vaganian, Rafael A.",URS,2510,olimpbase
1971,7,74,"Byrne, Robert E.",USA,2510,olimpbase
1971,7,75,"Ljubojevic, Ljubomir",YUG,2510,olimpbase
1971,7,76,"Planinc, Albin",YUG,2510,olimpbase
1971,7,77,"Bolbochan, Julio",ARG,2500,olimpbase
1971,7,78,"Browne, Walter S.",AUS,2500,olimpbase
1971,7,79,"Sigurjonsson, Gudmundur",ISL,2500,olimpbase
1971,7,80,"Donner, Jan-Hein",NED,2500,olimpbase
1971,7,81,"Kupreichik, Viktor D.",URS,2500,olimpbase
1971,7,82,"Nei, Iivo",URS,2495,olimpbase
1971,7,83,"Tringov, Georgi P.",BUL,2490,olimpbase
1971,7,84,"Hamann, Svend",DEN,2490,olimpbase
1971,7,85,"Barcza, Gedeon",HUN,2490,olimpbase
1971,7,86,"Bilek, Istvan",HUN,2490,olimpbase
1971,7,87,"Nikolaevsky, Yuri V.",URS,2490,olimpbase
1971,7,88,"Sakharov, Yuri N.",URS,2490,olimpbase
1971,7,89,"Addison, Wiliam G.",USA,2490,olimpbase
1971,7,90,"Ciric, Dragoljub M.",YUG,2490,olimpbase
1971,7,91,"Damjanovic, Mato",YUG,2490,olimpbase
1971,7,92,"Karaklajic, Nikola",YUG,2490,olimpbase
1971,7,93,"Kurajica, Bojan",YUG,2490,olimpbase
1971,7,94,"Minic, Dragoljub",YUG,2490,olimpbase
1971,7,95,"Velimirovic, Dragoljub",YUG,2490,olimpbase
1971,7,96,"Bobotsov, Milko G.",BUL,2485,olimpbase
1971,7,97,"Radulov, Ivan",BUL,2485,olimpbase
1971,7,98,"Forintos, Gyozo V.",HUN,2485,olimpbase
1971,7,99,"Lengyel, Levente",HUN,2485,olimpbase
1971,7,100,"Suttles, Duncan",CAN,2480,olimpbase
1972,7,1,"Fischer, Robert James",USA,2785,olimpbase
1972,7,2,"Spassky, Boris V.",URS,2660,olimpbase
1972,7,3,"Petrosian, Tigran",URS,2645,olimpbase
1972,7,4,"Polugaevsky, Lev",URS,2645,olimpbase
1972,7,5,"Portisch, Lajos",HUN,2640,olimpbase
1972,7,6,"Korchnoi, Viktor",URS,2640,olimpbase
1972,7,7,"Botvinnik, Mikhail",URS,2630,olimpbase
1972,7,8,"Karpov, Anatoly",URS,2630,olimpbase
1972,7,9,"Larsen, Bent",DEN,2625,olimpbase
1972,7,10,"Tal, Mikhail N.",URS,2625,olimpbase
1972,7,11,"Smyslov, Vassily",URS,2620,olimpbase
1972,7,12,"Stein, Leonid",URS,2620,olimpbase
1972,7,13,"Hort, Vlastimil",CSR,2600,olimpbase
1972,7,14,"Keres, Paul",URS,2600,olimpbase
1972,7,15,"Savon, Vladimir A.",URS,2595,olimpbase
1972,7,16,"Huebner, Robert",GER,2590,olimpbase
1972,7,17,"Geller, Efim P.",URS,2590,olimpbase
1972,7,18,"Taimanov, Mark E.",URS,2590,olimpbase
1972,7,19,"Bronstein, David I.",URS,2585,olimpbase
1972,7,20,"Vasiukov, Evgeni",URS,2575,olimpbase
1972,7,21,"Gligoric, Svetozar",YUG,2575,olimpbase
1972,7,22,"Panno, Oscar",ARG,2570,olimpbase
1972,7,23,"Mecking, Henrique",BRA,2570,olimpbase
1972,7,24,"Olafsson, Fridrik",ISL,2570,olimpbase
1972,7,25,"Reshevsky, Samuel H.",USA,2565,olimpbase
1972,7,26,"Balashov, Yuri S.",URS,2560,olimpbase
1972,7,27,"Gipslis, Aivars",URS,2560,olimpbase
1972,7,28,"Krogius, Nikolai V.",URS,2560,olimpbase
1972,7,29,"Tukmakov, Vladimir B.",URS,2560,olimpbase
1972,7,30,"Byrne, Robert E.",USA,2560,olimpbase
1972,7,31,"Szabo, Laszlo",HUN,2555,olimpbase
1972,7,32,"Kavalek, Lubomir",USA,2555,olimpbase
1972,7,33,"Schmid, Lothar",GER,2550,olimpbase
1972,7,34,"Averbakh, Yuri L.",URS,2550,olimpbase
1972,7,35,"Kholmov, Ratmir D.",URS,2550,olimpbase
1972,7,36,"Suetin, Alexey S.",URS,2550,olimpbase
1972,7,37,"Ljubojevic, Ljubomir",YUG,2550,olimpbase
1972,7,38,"Smejkal, Jan",CSR,2545,olimpbase
1972,7,39,"Pfleger, Helmut",GER,2545,olimpbase
1972,7,40,"Lutikov, Anatoly S.",URS,2545,olimpbase
1972,7,41,"Evans, Larry M.",USA,2545,olimpbase
1972,7,42,"Najdorf, Miguel",ARG,2540,olimpbase
1972,7,43,"Darga, Klaus",GER,2540,olimpbase
1972,7,44,"Liberzon, Vladimir M.",URS,2540,olimpbase
1972,7,45,"Andersson, Ulf",SWE,2535,olimpbase
1972,7,46,"Shamkovich, Leonid",URS,2535,olimpbase
1972,7,47,"Sanguinetti, Raul",ARG,2530,olimpbase
1972,7,48,"Browne, Walter S.",AUS,2530,olimpbase
1972,7,49,"Uhlmann, Wolfgang",GDR,2530,olimpbase
1972,7,50,"Unzicker, Wolfgang",GER,2530,olimpbase
1972,7,51,"Boleslavsky, Isaak",URS,2530,olimpbase
1972,7,52,"Lein, Anatoly",URS,2530,olimpbase
1972,7,53,"Gufeld, Eduard",URS,2525,olimpbase
1972,7,54,"Matulovic, Milan",YUG,2525,olimpbase
1972,7,55,"Gheorghiu, Florin",ROM,2520,olimpbase
1972,7,56,"Furman, Semyen A.",URS,2520,olimpbase
1972,7,57,"Gurgenidze, Bukhuti",URS,2520,olimpbase
1972,7,58,"Kuzmin, Gennadi P.",URS,2520,olimpbase
1972,7,59,"Lombardy, William J.",USA,2520,olimpbase
1972,7,60,"Ivkov, Borislav",YUG,2520,olimpbase
1972,7,61,"Planinc, Albin",YUG,2520,olimpbase
1972,7,62,"Bagirov, Vladimir",URS,2515,olimpbase
1972,7,63,"Platonov, Igor V.",URS,2515,olimpbase
1972,7,64,"Benko, Pal C.",USA,2515,olimpbase
1972,7,65,"Matanovic, Aleksandar",YUG,2515,olimpbase
1972,7,66,"Filip, Miroslav",CSR,2510,olimpbase
1972,7,67,"Pachman, Ludek",CSR,2510,olimpbase
1972,7,68,"Antoshin, Vladimir S.",URS,2510,olimpbase
1972,7,69,"Osnos, Viatcheslav",URS,2510,olimpbase
1972,7,70,"Vaganian, Rafael A.",URS,2510,olimpbase
1972,7,71,"Zaitsev, Igor A.",URS,2510,olimpbase
1972,7,72,"Parma, Bruno",YUG,2510,olimpbase
1972,7,73,"Ribli, Zoltan",HUN,2505,olimpbase
1972,7,74,"Bolbochan, Julio",ARG,2500,olimpbase
1972,7,75,"Dzindzikhashvili, Roman",URS,2500,olimpbase
1972,7,76,"Velimirovic, Dragoljub",YUG,2500,olimpbase
1972,7,77,"Forintos, Gyozo V.",HUN,2495,olimpbase
1972,7,78,"Radulov, Ivan",BUL,2490,olimpbase
1972,7,79,"Hamann, Svend",DEN,2490,olimpbase
1972,7,80,"Malich, Burkhard",GDR,2490,olimpbase
1972,7,81,"Averkin, Orest N.",URS,2490,olimpbase
1972,7,82,"Dementiev, Oleg I.",URS,2490,olimpbase
1972,7,83,"Dvoretzky, Mark",URS,2490,olimpbase
1972,7,84,"Grigorian, Levon A.",URS,2490,olimpbase
1972,7,85,"Razuvaev, Yuri S.",URS,2490,olimpbase
1972,7,86,"Sakharov, Yuri N.",URS,2490,olimpbase
1972,7,87,"Zhidkov, Valery S.",URS,2490,olimpbase
1972,7,88,"Addison, Wiliam G.",USA,2490,olimpbase
1972,7,89,"Hecht, Hans-Joachim",GER,2485,olimpbase
1972,7,90,"Bilek, Istvan",HUN,2485,olimpbase
1972,7,91,"Csom, Istvan",HUN,2485,olimpbase
1972,7,92,"Kapengut, Albert Z.",URS,2485,olimpbase
1972,7,93,"Nei, Iivo",URS,2485,olimpbase
1972,7,94,"Podgaets, Mikhail",URS,2485,olimpbase
1972,7,95,"Jansa, Vlastimil",CSR,2480,olimpbase
1972,7,96,"Dely, Peter",HUN,2480,olimpbase
1972,7,97,"Sigurjonsson, Gudmundur",ISL,2480,olimpbase
1972,7,98,"Ree, Hans",NED,2480,olimpbase
1972,7,99,"Timman, Jan H.",NED,2480,olimpbase
1972,7,100,"Nikolaevsky, Yuri V.",URS,2480,olimpbase
1973,7,1,"Fischer, Robert James",USA,2780,olimpbase
1973,7,2,"Karpov, Anatoly",URS,2660,olimpbase
1973,7,3,"Tal, Mikhail N.",URS,2660,olimpbase
1973,7,4,"Spassky, Boris V.",URS,2655,olimpbase
1973,7,5,"Portisch, Lajos",HUN,2650,olimpbase
1973,7,6,"Korchnoi, Viktor",URS,2650,olimpbase
1973,7,7,"Petrosian, Tigran",URS,2640,olimpbase
1973,7,8,"Botvinnik, Mikhail",URS,2630,olimpbase
1973,7,9,"Polugaevsky, Lev",URS,2625,olimpbase
1973,7,10,"Larsen, Bent",DEN,2620,olimpbase
1973,7,11,"Smyslov, Vassily",URS,2610,olimpbase
1973,7,12,"Geller, Efim P.",URS,2605,olimpbase
1973,7,13,"Stein, Leonid",URS,2605,olimpbase
1973,7,14,"Byrne, Robert E.",USA,2605,olimpbase
1973,7,15,"Huebner, Robert",GER,2600,olimpbase
1973,7,16,"Smejkal, Jan",CSR,2595,olimpbase
1973,7,17,"Gligoric, Svetozar",YUG,2595,olimpbase
1973,7,18,"Hort, Vlastimil",CSR,2590,olimpbase
1973,7,19,"Panno, Oscar",ARG,2585,olimpbase
1973,7,20,"Taimanov, Mark E.",URS,2585,olimpbase
1973,7,21,"Balashov, Yuri S.",URS,2580,olimpbase
1973,7,22,"Keres, Paul",URS,2580,olimpbase
1973,7,23,"Mecking, Henrique",BRA,2575,olimpbase
1973,7,24,"Kuzmin, Gennadi P.",URS,2575,olimpbase
1973,7,25,"Savon, Vladimir A.",URS,2575,olimpbase
1973,7,26,"Olafsson, Fridrik",ISL,2570,olimpbase
1973,7,27,"Bronstein, David I.",URS,2570,olimpbase
1973,7,28,"Szabo, Laszlo",HUN,2565,olimpbase
1973,7,29,"Kavalek, Lubomir",USA,2565,olimpbase
1973,7,30,"Ljubojevic, Ljubomir",YUG,2565,olimpbase
1973,7,31,"Uhlmann, Wolfgang",GDR,2560,olimpbase
1973,7,32,"Krogius, Nikolai V.",URS,2560,olimpbase
1973,7,33,"Vasiukov, Evgeni",URS,2560,olimpbase
1973,7,34,"Reshevsky, Samuel H.",USA,2560,olimpbase
1973,7,35,"Andersson, Ulf",SWE,2555,olimpbase
1973,7,36,"Schmid, Lothar",GER,2550,olimpbase
1973,7,37,"Gheorghiu, Florin",ROM,2550,olimpbase
1973,7,38,"Averbakh, Yuri L.",URS,2545,olimpbase
1973,7,39,"Lein, Anatoly",URS,2545,olimpbase
1973,7,40,"Tukmakov, Vladimir B.",URS,2545,olimpbase
1973,7,41,"Csom, Istvan",HUN,2540,olimpbase
1973,7,42,"Furman, Semyen A.",URS,2540,olimpbase
1973,7,43,"Gipslis, Aivars",URS,2540,olimpbase
1973,7,44,"Shamkovich, Leonid",URS,2540,olimpbase
1973,7,45,"Unzicker, Wolfgang",GER,2535,olimpbase
1973,7,46,"Evans, Larry M.",USA,2535,olimpbase
1973,7,47,"Radulov, Ivan",BUL,2530,olimpbase
1973,7,48,"Boleslavsky, Isaak",URS,2530,olimpbase
1973,7,49,"Benko, Pal C.",USA,2530,olimpbase
1973,7,50,"Browne, Walter S.",USA,2530,olimpbase
1973,7,51,"Najdorf, Miguel",ARG,2525,olimpbase
1973,7,52,"Ribli, Zoltan",HUN,2525,olimpbase
1973,7,53,"Mukhin, Mikhail A.",URS,2525,olimpbase
1973,7,54,"Matulovic, Milan",YUG,2525,olimpbase
1973,7,55,"Planinc, Albin",YUG,2525,olimpbase
1973,7,56,"Quinteros, Miguel A.",ARG,2520,olimpbase
1973,7,57,"Pfleger, Helmut",GER,2520,olimpbase
1973,7,58,"Bagirov, Vladimir",URS,2520,olimpbase
1973,7,59,"Dzindzikhashvili, Roman",URS,2520,olimpbase
1973,7,60,"Kholmov, Ratmir D.",URS,2520,olimpbase
1973,7,61,"Lutikov, Anatoly S.",URS,2520,olimpbase
1973,7,62,"Tseshkovsky, Vitaly",URS,2520,olimpbase
1973,7,63,"Lombardy, William J.",USA,2520,olimpbase
1973,7,64,"Ivkov, Borislav",YUG,2520,olimpbase
1973,7,65,"Pachman, Ludek",CSR,2515,olimpbase
1973,7,66,"Adorjan, Andras",HUN,2515,olimpbase
1973,7,67,"Antoshin, Vladimir S.",URS,2515,olimpbase
1973,7,68,"Liberzon, Vladimir M.",URS,2515,olimpbase
1973,7,69,"Suetin, Alexey S.",URS,2515,olimpbase
1973,7,70,"Gurgenidze, Bukhuti",URS,2510,olimpbase
1973,7,71,"Osnos, Viatcheslav",URS,2510,olimpbase
1973,7,72,"Razuvaev, Yuri S.",URS,2510,olimpbase
1973,7,73,"Velimirovic, Dragoljub",YUG,2510,olimpbase
1973,7,74,"Hecht, Hans-Joachim",GER,2505,olimpbase
1973,7,75,"Bolbochan, Julio",ARG,2500,olimpbase
1973,7,76,"Darga, Klaus",GER,2500,olimpbase
1973,7,77,"Bilek, Istvan",HUN,2500,olimpbase
1973,7,78,"Gufeld, Eduard",URS,2500,olimpbase
1973,7,79,"Platonov, Igor V.",URS,2500,olimpbase
1973,7,80,"Vaganian, Rafael A.",URS,2500,olimpbase
1973,7,81,"Parma, Bruno",YUG,2500,olimpbase
1973,7,82,"Diez Del Corral, Jesus",ESP,2495,olimpbase
1973,7,83,"Malich, Burkhard",GDR,2495,olimpbase
1973,7,84,"Nei, Iivo",URS,2495,olimpbase
1973,7,85,"Zhidkov, Valery S.",URS,2495,olimpbase
1973,7,86,"Padevsky, Nikola",BUL,2490,olimpbase
1973,7,87,"Filip, Miroslav",CSR,2490,olimpbase
1973,7,88,"Grigorian, Levon A.",URS,2490,olimpbase
1973,7,89,"Kapengut, Albert Z.",URS,2490,olimpbase
1973,7,90,"Kochyev, Alexander",URS,2490,olimpbase
1973,7,91,"Sakharov, Yuri N.",URS,2490,olimpbase
1973,7,92,"Addison, Wiliam G.",USA,2490,olimpbase
1973,7,93,"Matanovic, Aleksandar",YUG,2490,olimpbase
1973,7,94,"Suttles, Duncan",CAN,2485,olimpbase
1973,7,95,"Liebert, Heinz",GDR,2485,olimpbase
1973,7,96,"Dvoretzky, Mark",URS,2485,olimpbase
1973,7,97,"Grigorian, Karen A.",URS,2485,olimpbase
1973,7,98,"Rashkovsky, Nukhim N.",URS,2485,olimpbase
1973,7,99,"Kovacevic, Vladimir",YUG,2485,olimpbase
1973,7,100,"Dely, Peter",HUN,2480,olimpbase
1974,5,1,"Fischer, Robert James",USA,2780,olimpbase
1974,5,2,"Karpov, Anatoly",URS,2700,olimpbase
1974,5,3,"Korchnoi, Viktor",URS,2670,olimpbase
1974,5,4,"Spassky, Boris V.",URS,2650,olimpbase
1974,5,5,"Portisch, Lajos",HUN,2645,olimpbase
1974,5,6,"Petrosian, Tigran",URS,2640,olimpbase
1974,5,7,"Tal, Mikhail N.",URS,2635,olimpbase
1974,5,8,"Larsen, Bent",DEN,2630,olimpbase
1974,5,9,"Polugaevsky, Lev",URS,2630,olimpbase
1974,5,10,"Kavalek, Lubomir",USA,2625,olimpbase
1974,5,11,"Mecking, Henrique",BRA,2615,olimpbase
1974,5,12,"Huebner, Robert",GER,2615,olimpbase
1974,5,13,"Geller, Efim P.",URS,2610,olimpbase
1974,5,14,"Ljubojevic, Ljubomir",YUG,2605,olimpbase
1974,5,15,"Hort, Vlastimil",CSR,2600,olimpbase
1974,5,16,"Smejkal, Jan",CSR,2600,olimpbase
1974,5,17,"Kuzmin, Gennadi P.",URS,2600,olimpbase
1974,5,18,"Smyslov, Vassily",URS,2600,olimpbase
1974,5,19,"Bronstein, David I.",URS,2595,olimpbase
1974,5,20,"Byrne, Robert E.",USA,2595,olimpbase
1974,5,21,"Gligoric, Svetozar",YUG,2585,olimpbase
1974,5,22,"Andersson, Ulf",SWE,2580,olimpbase
1974,5,23,"Taimanov, Mark E.",URS,2580,olimpbase
1974,5,24,"Savon, Vladimir A.",URS,2575,olimpbase
1974,5,25,"Browne, Walter S.",USA,2575,olimpbase
1974,5,26,"Krogius, Nikolai V.",URS,2570,olimpbase
1974,5,27,"Tukmakov, Vladimir B.",URS,2570,olimpbase
1974,5,28,"Keres, Paul",URS,2565,olimpbase
1974,5,29,"Furman, Semyen A.",URS,2560,olimpbase
1974,5,30,"Vasiukov, Evgeni",URS,2560,olimpbase
1974,5,31,"Szabo, Laszlo",HUN,2555,olimpbase
1974,5,32,"Uhlmann, Wolfgang",GDR,2550,olimpbase
1974,5,33,"Schmid, Lothar",GER,2550,olimpbase
1974,5,34,"Olafsson, Fridrik",ISL,2550,olimpbase
1974,5,35,"Reshevsky, Samuel H.",USA,2550,olimpbase
1974,5,36,"Kholmov, Ratmir D.",URS,2545,olimpbase
1974,5,37,"Lutikov, Anatoly S.",URS,2545,olimpbase
1974,5,38,"Planinc, Albin",YUG,2545,olimpbase
1974,5,39,"Panno, Oscar",ARG,2540,olimpbase
1974,5,40,"Csom, Istvan",HUN,2540,olimpbase
1974,5,41,"Timman, Jan H.",NED,2540,olimpbase
1974,5,42,"Gheorghiu, Florin",ROM,2540,olimpbase
1974,5,43,"Balashov, Yuri S.",URS,2540,olimpbase
1974,5,44,"Lein, Anatoly",URS,2540,olimpbase
1974,5,45,"Vaganian, Rafael A.",URS,2540,olimpbase
1974,5,46,"Jansa, Vlastimil",CSR,2535,olimpbase
1974,5,47,"Pfleger, Helmut",GER,2535,olimpbase
1974,5,48,"Unzicker, Wolfgang",GER,2535,olimpbase
1974,5,49,"Gufeld, Eduard",URS,2535,olimpbase
1974,5,50,"Sanguinetti, Raul",ARG,2530,olimpbase
1974,5,51,"Euwe, Max",NED,2530,olimpbase
1974,5,52,"Boleslavsky, Isaak",URS,2530,olimpbase
1974,5,53,"Gipslis, Aivars",URS,2530,olimpbase
1974,5,54,"Ivkov, Borislav",YUG,2530,olimpbase
1974,5,55,"Matulovic, Milan",YUG,2530,olimpbase
1974,5,56,"Velimirovic, Dragoljub",YUG,2530,olimpbase
1974,5,57,"Ribli, Zoltan",HUN,2525,olimpbase
1974,5,58,"Averbakh, Yuri L.",URS,2525,olimpbase
1974,5,59,"Evans, Larry M.",USA,2525,olimpbase
1974,5,60,"Najdorf, Miguel",ARG,2520,olimpbase
1974,5,61,"Dzindzikhashvili, Roman",URS,2520,olimpbase
1974,5,62,"Grigorian, Karen A.",URS,2520,olimpbase
1974,5,63,"Razuvaev, Yuri S.",URS,2520,olimpbase
1974,5,64,"Tseshkovsky, Vitaly",URS,2520,olimpbase
1974,5,65,"Lombardy, William J.",USA,2520,olimpbase
1974,5,66,"Diez Del Corral, Jesus",ESP,2515,olimpbase
1974,5,67,"Knaak, Rainer",GDR,2515,olimpbase
1974,5,68,"Malich, Burkhard",GDR,2515,olimpbase
1974,5,69,"Hecht, Hans-Joachim",GER,2515,olimpbase
1974,5,70,"Adorjan, Andras",HUN,2515,olimpbase
1974,5,71,"Antoshin, Vladimir S.",URS,2515,olimpbase
1974,5,72,"Liberzon, Vladimir M.",URS,2515,olimpbase
1974,5,73,"Pachman, Ludek",CSR,2510,olimpbase
1974,5,74,"Rashkovsky, Nukhim N.",URS,2510,olimpbase
1974,5,75,"Benko, Pal C.",USA,2510,olimpbase
1974,5,76,"Kurajica, Bojan",YUG,2510,olimpbase
1974,5,77,"Parma, Bruno",YUG,2510,olimpbase
1974,5,78,"Keene, Raymond D.",ENG,2505,olimpbase
1974,5,79,"Sax, Gyula",HUN,2505,olimpbase
1974,5,80,"Suetin, Alexey S.",URS,2505,olimpbase
1974,5,81,"Shamkovich, Leonid",URS,2502,olimpbase
1974,5,82,"Bolbochan, Julio",ARG,2500,olimpbase
1974,5,83,"Darga, Klaus",GER,2500,olimpbase
1974,5,84,"Schmidt, Wlodzimierz",POL,2500,olimpbase
1974,5,85,"Bagirov, Vladimir",URS,2500,olimpbase
1974,5,86,"Gurgenidze, Bukhuti",URS,2500,olimpbase
1974,5,87,"Kotov, Alexander",URS,2500,olimpbase
1974,5,88,"Quinteros, Miguel A.",ARG,2495,olimpbase
1974,5,89,"Filip, Miroslav",CSR,2495,olimpbase
1974,5,90,"Donner, Jan-Hein",NED,2495,olimpbase
1974,5,91,"Dvoretzky, Mark",URS,2495,olimpbase
1974,5,92,"Klovans, Janis",URS,2495,olimpbase
1974,5,93,"Korensky, Valeri S.",URS,2495,olimpbase
1974,5,94,"Nei, Iivo",URS,2495,olimpbase
1974,5,95,"Radulov, Ivan",BUL,2490,olimpbase
1974,5,96,"Hamann, Svend",DEN,2490,olimpbase
1974,5,97,"Espig, Lutz",GDR,2490,olimpbase
1974,5,98,"Forintos, Gyozo V.",HUN,2490,olimpbase
1974,5,99,"Kochyev, Alexander",URS,2490,olimpbase
1974,5,100,"Osnos, Viatcheslav",URS,2490,olimpbase
1975,1,1,"Fischer, Robert James",USA,2780,olimpbase
1975,1,2,"Karpov, Anatoly",URS,2705,olimpbase
1975,1,3,"Korchnoi, Viktor",URS,2665,olimpbase
1975,1,4,"Petrosian, Tigran",URS,2645,olimpbase
1975,1,5,"Polugaevsky, Lev",URS,2645,olimpbase
1975,1,6,"Tal, Mikhail N.",URS,2645,olimpbase
1975,1,7,"Portisch, Lajos",HUN,2635,olimpbase
1975,1,8,"Larsen, Bent",DEN,2625,olimpbase
1975,1,9,"Spassky, Boris V.",URS,2625,olimpbase
1975,1,10,"Huebner, Robert",GER,2615,olimpbase
1975,1,11,"Ljubojevic, Ljubomir",YUG,2615,olimpbase
1975,1,12,"Mecking, Henrique",BRA,2610,olimpbase
1975,1,13,"Smyslov, Vassily",URS,2605,olimpbase
1975,1,14,"Hort, Vlastimil",CSR,2600,olimpbase
1975,1,15,"Smejkal, Jan",CSR,2600,olimpbase
1975,1,16,"Geller, Efim P.",URS,2600,olimpbase
1975,1,17,"Kuzmin, Gennadi P.",URS,2600,olimpbase
1975,1,18,"Byrne, Robert E.",USA,2600,olimpbase
1975,1,19,"Bronstein, David I.",URS,2590,olimpbase
1975,1,20,"Taimanov, Mark E.",URS,2580,olimpbase
1975,1,21,"Savon, Vladimir A.",URS,2575,olimpbase
1975,1,22,"Gligoric, Svetozar",YUG,2575,olimpbase
1975,1,23,"Krogius, Nikolai V.",URS,2570,olimpbase
1975,1,24,"Tukmakov, Vladimir B.",URS,2570,olimpbase
1975,1,25,"Andersson, Ulf",SWE,2565,olimpbase
1975,1,26,"Keres, Paul",URS,2565,olimpbase
1975,1,27,"Furman, Semyen A.",URS,2560,olimpbase
1975,1,28,"Vasiukov, Evgeni",URS,2560,olimpbase
1975,1,29,"Tseshkovsky, Vitaly",URS,2555,olimpbase
1975,1,30,"Kavalek, Lubomir",USA,2555,olimpbase
1975,1,31,"Browne, Walter S.",USA,2550,olimpbase
1975,1,32,"Ivkov, Borislav",YUG,2550,olimpbase
1975,1,33,"Panno, Oscar",ARG,2545,olimpbase
1975,1,34,"Szabo, Laszlo",HUN,2545,olimpbase
1975,1,35,"Lutikov, Anatoly S.",URS,2545,olimpbase
1975,1,36,"Jansa, Vlastimil",CSR,2540,olimpbase
1975,1,37,"Pfleger, Helmut",GER,2540,olimpbase
1975,1,38,"Schmid, Lothar",GER,2540,olimpbase
1975,1,39,"Gheorghiu, Florin",ROM,2540,olimpbase
1975,1,40,"Balashov, Yuri S.",URS,2540,olimpbase
1975,1,41,"Kholmov, Ratmir D.",URS,2540,olimpbase
1975,1,42,"Uhlmann, Wolfgang",GDR,2535,olimpbase
1975,1,43,"Unzicker, Wolfgang",GER,2535,olimpbase
1975,1,44,"Olafsson, Fridrik",ISL,2535,olimpbase
1975,1,45,"Gufeld, Eduard",URS,2535,olimpbase
1975,1,46,"Lein, Anatoly",URS,2535,olimpbase
1975,1,47,"Planinc, Albin",YUG,2535,olimpbase
1975,1,48,"Sanguinetti, Raul",ARG,2530,olimpbase
1975,1,49,"Csom, Istvan",HUN,2530,olimpbase
1975,1,50,"Boleslavsky, Isaak",URS,2530,olimpbase
1975,1,51,"Gipslis, Aivars",URS,2530,olimpbase
1975,1,52,"Vaganian, Rafael A.",URS,2530,olimpbase
1975,1,53,"Evans, Larry M.",USA,2530,olimpbase
1975,1,54,"Reshevsky, Samuel H.",USA,2530,olimpbase
1975,1,55,"Matulovic, Milan",YUG,2530,olimpbase
1975,1,56,"Dzindzikhashvili, Roman",URS,2525,olimpbase
1975,1,57,"Kurajica, Bojan",YUG,2525,olimpbase
1975,1,58,"Velimirovic, Dragoljub",YUG,2525,olimpbase
1975,1,59,"Malich, Burkhard",GDR,2520,olimpbase
1975,1,60,"Ribli, Zoltan",HUN,2520,olimpbase
1975,1,61,"Grigorian, Karen A.",URS,2520,olimpbase
1975,1,62,"Suetin, Alexey S.",URS,2520,olimpbase
1975,1,63,"Diez Del Corral, Jesus",ESP,2515,olimpbase
1975,1,64,"Adorjan, Andras",HUN,2515,olimpbase
1975,1,65,"Torre, Eugenio",PHI,2515,olimpbase
1975,1,66,"Averbakh, Yuri L.",URS,2515,olimpbase
1975,1,67,"Rashkovsky, Nukhim N.",URS,2515,olimpbase
1975,1,68,"Razuvaev, Yuri S.",URS,2515,olimpbase
1975,1,69,"Benko, Pal C.",USA,2515,olimpbase
1975,1,70,"Lombardy, William J.",USA,2515,olimpbase
1975,1,71,"Najdorf, Miguel",ARG,2510,olimpbase
1975,1,72,"Radulov, Ivan",BUL,2510,olimpbase
1975,1,73,"Knaak, Rainer",GDR,2510,olimpbase
1975,1,74,"Pachman, Ludek",GER,2510,olimpbase
1975,1,75,"Sax, Gyula",HUN,2510,olimpbase
1975,1,76,"Timman, Jan H.",NED,2510,olimpbase
1975,1,77,"Parma, Bruno",YUG,2510,olimpbase
1975,1,78,"Quinteros, Miguel A.",ARG,2505,olimpbase
1975,1,79,"Keene, Raymond D.",ENG,2505,olimpbase
1975,1,80,"Shamkovich, Leonid",ISR,2505,olimpbase
1975,1,81,"Darga, Klaus",GER,2500,olimpbase
1975,1,82,"Beliavsky, Alexander G.",URS,2500,olimpbase
1975,1,83,"Klovans, Janis",URS,2500,olimpbase
1975,1,84,"Kotov, Alexander",URS,2500,olimpbase
1975,1,85,"Podgaets, Mikhail",URS,2500,olimpbase
1975,1,86,"Bilek, Istvan",HUN,2495,olimpbase
1975,1,87,"Mariotti, Sergio",ITA,2495,olimpbase
1975,1,88,"Antoshin, Vladimir S.",URS,2495,olimpbase
1975,1,89,"Dvoretzky, Mark",URS,2495,olimpbase
1975,1,90,"Gurgenidze, Bukhuti",URS,2495,olimpbase
1975,1,91,"Ney, Iivo",URS,2495,olimpbase
1975,1,92,"Espig, Lutz",GDR,2490,olimpbase
1975,1,93,"Hecht, Hans-Joachim",GER,2490,olimpbase
1975,1,94,"Forintos, Gyozo V.",HUN,2490,olimpbase
1975,1,95,"Bagirov, Vladimir",URS,2490,olimpbase
1975,1,96,"Grigorian, Levon A.",URS,2490,olimpbase
1975,1,97,"Karasev, Vladimir I.",URS,2490,olimpbase
1975,1,98,"Kirpichnikov, Vladimir",URS,2490,olimpbase
1975,1,99,"Osnos, Viatcheslav",URS,2490,olimpbase
1975,1,100,"Tolonen, Leo Toivovich",URS,2490,olimpbase
1976,1,1,"Karpov, Anatoly",URS,2695,olimpbase
1976,1,2,"Korchnoi, Viktor",URS,2670,olimpbase
1976,1,3,"Petrosian, Tigran",URS,2635,olimpbase
1976,1,4,"Polugaevsky, Lev",URS,2635,olimpbase
1976,1,5,"Spassky, Boris V.",URS,2630,olimpbase
1976,1,6,"Larsen, Bent",DEN,2625,olimpbase
