Rank,Name,Country,Rating,Year,Month
76,"Hellers, Ferdinand",SWE,2605,1998,7
77,"Korneev, Oleg",RUS,2600,1998,7
78,"Asrian, Karen",ARM,2600,1998,7
79,"Khenkin, Igor",RUS,2600,1998,7
79,"Romanishin, Oleg M.",UKR,2600,1998,7
81,"Alterman, Boris",ISR,2600,1998,7
82,"Lutz, Christopher",GER,2600,1998,7
83,"Speelman, Jonathan S.",ENG,2600,1998,7
84,"Fedorov, Alexei",BLR,2600,1998,7
85,"Annakov, Babakuli",TKM,2600,1998,7
86,"Nunn, John D. M.",ENG,2600,1998,7
87,"Sturua, Zurab",GEO,2600,1998,7
88,"Wojtkiewicz, Aleksander",POL,2595,1998,7
89,"Aleksandrov, Aleksej",BLR,2595,1998,7
90,"Filippov, Valerij",RUS,2595,1998,7
91,"Benjamin, Joel",USA,2595,1998,7
92,"Timoshenko, Georgy",UKR,2595,1998,7
93,"Pinter, Jozsef",HUN,2595,1998,7
94,"Spasov, Vasil",BUL,2595,1998,7
95,"Portisch, Lajos",HUN,2595,1998,7
96,"Miles, Anthony J.",ENG,2590,1998,7
97,"Malaniuk, Vladimir P.",UKR,2590,1998,7
98,"Hebden, Mark",ENG,2590,1998,7
99,"Ribli, Zoltan",HUN,2590,1998,7
100,"Baburin, Alexander",IRL,2590,1998,7
1,"Kasparov, Garry",RUS,2812,1999,1
2,"Anand, Viswanathan",IND,2781,1999,1
3,"Kramnik, Vladimir",RUS,2751,1999,1
4,"Shirov, Alexei",ESP,2726,1999,1
5,"Morozevich, Alexander",RUS,2723,1999,1
6,"Kamsky, Gata",USA,2720,1999,1
7,"Adams, Michael",ENG,2716,1999,1
8,"Ivanchuk, Vassily",UKR,2714,1999,1
9,"Svidler, Peter",RUS,2713,1999,1
10,"Karpov, Anatoly",RUS,2710,1999,1
11,"Topalov, Veselin",BUL,2700,1999,1
12,"Short, Nigel D.",ENG,2697,1999,1
13,"Leko, Peter",HUN,2694,1999,1
14,"Gelfand, Boris",ISR,2691,1999,1
15,"Rublevsky, Sergei",RUS,2684,1999,1
16,"Azmaiparashvili, Zurab",GEO,2681,1999,1
17,"Bareev, Evgeny",RUS,2679,1999,1
18,"Polgar, Judit                          w",HUN,2677,1999,1
19,"Kortschnoj, Viktor",SUI,2673,1999,1
20,"Timman, Jan H.",NED,2670,1999,1
21,"Salov, Valery",RUS,2670,1999,1
22,"Sadler, Matthew",ENG,2667,1999,1
23,"Almasi, Zoltan",HUN,2665,1999,1
24,"Shipov, Sergei",RUS,2662,1999,1
25,"Georgiev, Kiril",BUL,2659,1999,1
26,"Zvjaginsev, Vadim",RUS,2658,1999,1
27,"Smirin, Ilia",ISR,2652,1999,1
28,"Beliavsky, Alexander G.",SLO,2650,1999,1
29,"Movsesian, Sergei",CZE,2650,1999,1
30,"Sakaev, Konstantin",RUS,2649,1999,1
31,"Fedorov, Alexei",BLR,2648,1999,1
32,"Onischuk, Alexander",UKR,2646,1999,1
33,"Krasenkow, Michal",POL,2643,1999,1
34,"Seirawan, Yasser",USA,2643,1999,1
35,"Khenkin, Igor",GER,2641,1999,1
36,"Jussupow, Artur",GER,2641,1999,1
37,"Akopian, Vladimir",ARM,2640,1999,1
38,"Dreev, Alexey",RUS,2639,1999,1
39,"Milov, Vadim",SUI,2636,1999,1
40,"Tkachiev, Vladislav",FRA,2634,1999,1
41,"Nikolic, Predrag",BIH,2633,1999,1
42,"Van Wely, Loek",NED,2632,1999,1
43,"Oll, Lembit",EST,2630,1999,1
44,"Hjartarson, Johann",ISL,2630,1999,1
45,"Tiviakov, Sergei",RUS,2627,1999,1
46,"Gurevich, Mikhail",BEL,2627,1999,1
47,"Sokolov, Ivan",BIH,2624,1999,1
48,"Andersson, Ulf",SWE,2623,1999,1
49,"Shabalov, Alexander",USA,2620,1999,1
50,"Gulko, Boris F.",USA,2620,1999,1
51,"Piket, Jeroen",NED,2619,1999,1
52,"Rogers, Ian",AUS,2618,1999,1
53,"Khalifman, Alexander",RUS,2616,1999,1
54,"Nenashev, Alexander",UZB,2616,1999,1
55,"Alterman, Boris",ISR,2616,1999,1
56,"Hracek, Zbynek",CZE,2615,1999,1
57,"Lputian, Smbat G.",ARM,2614,1999,1
58,"Morovic Fernandez, Ivan",CHI,2613,1999,1
59,"Sutovsky, Emil",ISR,2612,1999,1
60,"De Firmian, Nick E.",USA,2610,1999,1
61,"Lutz, Christopher",GER,2610,1999,1
62,"Miles, Anthony J.",ENG,2609,1999,1
63,"Giorgadze, Giorgi",GEO,2609,1999,1
64,"Avrukh, Boris",ISR,2609,1999,1
65,"Aleksandrov, Aleksej",BLR,2609,1999,1
66,"Ponomariov, Ruslan",UKR,2609,1999,1
67,"Wahls, Matthias",GER,2609,1999,1
68,"Bologan, Viorel",MDA,2608,1999,1
69,"Hansen, Curt",DEN,2608,1999,1
70,"Adianto, Utut",INA,2607,1999,1
71,"Kasimdzhanov, Rustam",UZB,2606,1999,1
72,"Kaidanov, Gregory S.",USA,2606,1999,1
73,"Sturua, Zurab",GEO,2605,1999,1
74,"Vaganian, Rafael A.",ARM,2605,1999,1
75,"Granda Zuniga, Julio E.",PER,2605,1999,1
76,"Hellers, Ferdinand",SWE,2605,1999,1
77,"Magomedov, Magaram (2)",TJK,2604,1999,1
78,"Chernin, Alexander",HUN,2604,1999,1
79,"Ibragimov, Ildar",RUS,2602,1999,1
80,"Pigusov, Evgeny",RUS,2602,1999,1
81,"Speelman, Jonathan S.",ENG,2601,1999,1
82,"Novikov, Igor A.",UKR,2601,1999,1
83,"Kharlov, Andrei",RUS,2600,1999,1
84,"Nunn, John D. M.",ENG,2600,1999,1
84,"Annakov, Babakuli",TKM,2600,1999,1
86,"Dautov, Rustem",GER,2598,1999,1
87,"Yermolinsky, Alex",USA,2597,1999,1
88,"Lautier, Joel",FRA,2596,1999,1
89,"Dorfman, Josif D.",FRA,2596,1999,1
90,"Nisipeanu, Liviu-Dieter",ROM,2594,1999,1
91,"Minasian, Artashes",ARM,2594,1999,1
92,"Atalik, Suat",TUR,2593,1999,1
93,"Ehlvest, Jaan",EST,2593,1999,1
94,"Benjamin, Joel",USA,2593,1999,1
95,"Eingorn, Vereslav S.",UKR,2592,1999,1
96,"Timoshenko, Georgy",UKR,2592,1999,1
97,"Palac, Mladen",CRO,2589,1999,1
98,"Dolmatov, Sergey",RUS,2589,1999,1
99,"Komarov, Dimitri",UKR,2588,1999,1
100,"Markovic, Miroslav",YUG,2587,1999,1
1,"Kasparov, Garry",RUS,2851,1999,7
2,"Anand, Viswanathan",IND,2771,1999,7
3,"Kramnik, Vladimir",RUS,2760,1999,7
4,"Morozevich, Alexander",RUS,2758,1999,7
5,"Shirov, Alexei",ESP,2734,1999,7
6,"Kamsky, Gata",USA,2720,1999,7
7,"Gelfand, Boris",ISR,2713,1999,7
8,"Karpov, Anatoly",RUS,2709,1999,7
9,"Adams, Michael",ENG,2708,1999,7
10,"Ivanchuk, Vassily",UKR,2702,1999,7
11,"Leko, Peter",HUN,2701,1999,7
12,"Bareev, Evgeny",RUS,2698,1999,7
13,"Topalov, Veselin",BUL,2690,1999,7
14,"Svidler, Peter",RUS,2684,1999,7
15,"Azmaiparashvili, Zurab",GEO,2681,1999,7
16,"Dreev, Alexey",RUS,2679,1999,7
17,"Kortschnoj, Viktor",SUI,2676,1999,7
18,"Short, Nigel D.",ENG,2675,1999,7
19,"Smirin, Ilia",ISR,2671,1999,7
20,"Polgar, Judit                          w",HUN,2671,1999,7
21,"Almasi, Zoltan",HUN,2663,1999,7
22,"Rublevsky, Sergei",RUS,2660,1999,7
23,"Movsesian, Sergei",CZE,2659,1999,7
24,"Fedorov, Alexei",BLR,2659,1999,7
25,"Shipov, Sergei",RUS,2658,1999,7
26,"Epishin, Vladimir",RUS,2657,1999,7
27,"Onischuk, Alexander",UKR,2657,1999,7
28,"Sokolov, Ivan",BIH,2656,1999,7
29,"Salov, Valery",RUS,2656,1999,7
30,"Seirawan, Yasser",USA,2653,1999,7
31,"Zvjaginsev, Vadim",RUS,2652,1999,7
32,"Timman, Jan H.",NED,2650,1999,7
33,"Georgiev, Kiril",BUL,2650,1999,7
34,"Tkachiev, Vladislav",FRA,2648,1999,7
35,"Sakaev, Konstantin",RUS,2648,1999,7
36,"Krasenkow, Michal",POL,2647,1999,7
37,"Akopian, Vladimir",ARM,2646,1999,7
38,"Gurevich, Mikhail",BEL,2643,1999,7
39,"Nikolic, Predrag",BIH,2641,1999,7
40,"Lautier, Joel",FRA,2638,1999,7
41,"Jussupow, Artur",GER,2636,1999,7
42,"Khenkin, Igor",GER,2633,1999,7
43,"Hjartarson, Johann",ISL,2630,1999,7
44,"Van Wely, Loek",NED,2629,1999,7
45,"Hracek, Zbynek",CZE,2629,1999,7
46,"Khalifman, Alexander",RUS,2628,1999,7
47,"Sadler, Matthew",ENG,2626,1999,7
48,"Milov, Vadim",SUI,2626,1999,7
49,"Piket, Jeroen",NED,2625,1999,7
50,"Lputian, Smbat G.",ARM,2625,1999,7
51,"Andersson, Ulf",SWE,2623,1999,7
52,"Bologan, Viorel",MDA,2620,1999,7
53,"Chernin, Alexander",HUN,2619,1999,7
54,"Aleksandrov, Aleksej",BLR,2619,1999,7
55,"Beliavsky, Alexander G.",SLO,2618,1999,7
56,"Gulko, Boris F.",USA,2618,1999,7
57,"Vaganian, Rafael A.",ARM,2617,1999,7
58,"Ponomariov, Ruslan",UKR,2616,1999,7
59,"Kharlov, Andrei",RUS,2615,1999,7
60,"Korneev, Oleg",RUS,2615,1999,7
61,"Novikov, Igor A.",UKR,2614,1999,7
62,"Kozul, Zdenko",CRO,2612,1999,7
63,"Tiviakov, Sergei",RUS,2611,1999,7
64,"Kaidanov, Gregory S.",USA,2611,1999,7
65,"Palac, Mladen",CRO,2610,1999,7
66,"Christiansen, Larry M.",USA,2610,1999,7
67,"Tregubov, Pavel V.",RUS,2609,1999,7
68,"Pigusov, Evgeny",RUS,2609,1999,7
69,"Morovic Fernandez, Ivan",CHI,2608,1999,7
70,"Hansen, Curt",DEN,2607,1999,7
71,"Adianto, Utut",INA,2607,1999,7
72,"Filippov, Valerij",RUS,2605,1999,7
73,"Hodgson, Julian M.",ENG,2605,1999,7
74,"Granda Zuniga, Julio E.",PER,2605,1999,7
74,"Hellers, Ferdinand",SWE,2605,1999,7
76,"Magomedov, Magaram (2)",TJK,2604,1999,7
77,"Kruppa, Yuri",UKR,2603,1999,7
78,"Kasimdzhanov, Rustam",UZB,2603,1999,7
79,"Goldin, Alexander",ISR,2602,1999,7
80,"Giorgadze, Giorgi",GEO,2602,1999,7
81,"Sturua, Zurab",GEO,2602,1999,7
82,"Stohl, Igor",SVK,2600,1999,7
83,"Minasian, Artashes",ARM,2600,1999,7
84,"Dolmatov, Sergey",RUS,2600,1999,7
85,"Illescas Cordoba, Miguel",ESP,2600,1999,7
86,"Annakov, Babakuli",TKM,2600,1999,7
87,"Huebner, Robert",GER,2599,1999,7
88,"Atalik, Suat",TUR,2598,1999,7
89,"De Firmian, Nick E.",USA,2598,1999,7
90,"Nunn, John D. M.",ENG,2598,1999,7
91,"Speelman, Jonathan S.",ENG,2597,1999,7
92,"Dautov, Rustem",GER,2597,1999,7
93,"Bunzmann, Dimitrij",GER,2596,1999,7
94,"Dorfman, Josif D.",FRA,2596,1999,7
95,"Baburin, Alexander",IRL,2593,1999,7
96,"Ye, Jiangchuan",CHN,2593,1999,7
97,"Yakovich, Yuri",RUS,2592,1999,7
98,"Ehlvest, Jaan",EST,2592,1999,7
99,"Bacrot, Etienne",FRA,2592,1999,7
100,"Landa, Konstantin",RUS,2591,1999,7
1,"Kasparov, Garry",RUS,2851,2000,1
2,"Anand, Viswanathan",IND,2769,2000,1
3,"Kramnik, Vladimir",RUS,2758,2000,1
4,"Shirov, Alexei",ESP,2751,2000,1
5,"Morozevich, Alexander",RUS,2748,2000,1
6,"Leko, Peter",HUN,2725,2000,1
7,"Adams, Michael",ENG,2715,2000,1
8,"Ivanchuk, Vassily",UKR,2709,2000,1
9,"Bareev, Evgeny",RUS,2709,2000,1
10,"Topalov, Veselin",BUL,2702,2000,1
11,"Karpov, Anatoly",RUS,2696,2000,1
12,"Gurevich, Mikhail",BEL,2694,2000,1
13,"Gelfand, Boris",ISR,2692,2000,1
14,"Fedorov, Alexei",BLR,2684,2000,1
15,"Short, Nigel D.",ENG,2683,2000,1
16,"Dreev, Alexey",RUS,2680,2000,1
17,"Georgiev, Kiril",BUL,2677,2000,1
18,"Almasi, Zoltan",HUN,2676,2000,1
19,"Azmaiparashvili, Zurab",GEO,2675,2000,1
20,"Svidler, Peter",RUS,2672,2000,1
21,"Tkachiev, Vladislav",FRA,2670,2000,1
22,"Movsesian, Sergei",CZE,2668,2000,1
23,"Epishin, Vladimir",RUS,2667,2000,1
24,"Smirin, Ilia",ISR,2666,2000,1
25,"Rublevsky, Sergei",RUS,2662,2000,1
26,"Krasenkow, Michal",POL,2661,2000,1
27,"Akopian, Vladimir",ARM,2660,2000,1
28,"Kortschnoj, Viktor",SUI,2659,2000,1
29,"Nikolic, Predrag",BIH,2659,2000,1
30,"Polgar, Judit                          w",HUN,2658,2000,1
31,"Khalifman, Alexander",RUS,2656,2000,1
32,"Timman, Jan H.",NED,2655,2000,1
33,"Milov, Vadim",SUI,2653,2000,1
34,"Seirawan, Yasser",USA,2647,2000,1
35,"Van Wely, Loek",NED,2646,2000,1
36,"Gulko, Boris F.",USA,2644,2000,1
37,"Salov, Valery",RUS,2644,2000,1
38,"Zvjaginsev, Vadim",RUS,2641,2000,1
39,"Beliavsky, Alexander G.",SLO,2640,2000,1
40,"Shipov, Sergei",RUS,2640,2000,1
41,"Sokolov, Ivan",BIH,2637,2000,1
42,"Onischuk, Alexander",UKR,2637,2000,1
43,"Piket, Jeroen",NED,2633,2000,1
44,"Zaw, Win Lay",MYA,2633,2000,1
45,"Hjartarson, Johann",ISL,2633,2000,1
46,"Lautier, Joel",FRA,2632,2000,1
47,"Thein, Dan Oo",MYA,2630,2000,1
48,"Sadler, Matthew",ENG,2630,2000,1
49,"Sakaev, Konstantin",RUS,2629,2000,1
50,"Jussupow, Artur",GER,2628,2000,1
51,"Ponomariov, Ruslan",UKR,2627,2000,1
52,"Hodgson, Julian M.",ENG,2625,2000,1
53,"Andersson, Ulf",SWE,2625,2000,1
54,"Peng, Xiaomin",CHN,2624,2000,1
55,"Ehlvest, Jaan",EST,2622,2000,1
56,"Khenkin, Igor",GER,2622,2000,1
57,"Avrukh, Boris",ISR,2620,2000,1
58,"Huebner, Robert",GER,2620,2000,1
59,"Hracek, Zbynek",CZE,2620,2000,1
60,"Milos, Gilberto",BRA,2620,2000,1
61,"Korneev, Oleg",RUS,2619,2000,1
62,"Vaganian, Rafael A.",ARM,2618,2000,1
62,"Hansen, Curt",DEN,2618,2000,1
64,Ye Naung Win Myint,MYA,2617,2000,1
65,"Ye, Jiangchuan",CHN,2616,2000,1
66,"Kharlov, Andrei",RUS,2616,2000,1
67,"Tregubov, Pavel V.",RUS,2615,2000,1
68,"Dolmatov, Sergey",RUS,2615,2000,1
69,"Kasimdzhanov, Rustam",UZB,2614,2000,1
70,"Shariyazdanov, Andrey",RUS,2612,2000,1
71,"Zhang, Zhong",CHN,2611,2000,1
72,"Ibragimov, Ildar",RUS,2611,2000,1
73,"Nisipeanu, Liviu-Dieter",ROM,2611,2000,1
74,"Morovic Fernandez, Ivan",CHI,2611,2000,1
75,"Pigusov, Evgeny",RUS,2610,2000,1
76,"Sax, Gyula",HUN,2609,2000,1
77,"Aleksandrov, Aleksej",BLR,2606,2000,1
78,"Anastasian, Ashot",ARM,2606,2000,1
79,"Lputian, Smbat G.",ARM,2605,2000,1
80,"Granda Zuniga, Julio E.",PER,2605,2000,1
80,"Hellers, Ferdinand",SWE,2605,2000,1
82,"Agrest, Evgenij",SWE,2604,2000,1
83,"Speelman, Jonathan S.",ENG,2604,2000,1
84,"Dautov, Rustem",GER,2602,2000,1
85,"Yermolinsky, Alex",USA,2601,2000,1
86,"Nunn, John D. M.",ENG,2601,2000,1
87,"Nenashev, Alexander",UZB,2600,2000,1
88,"Annakov, Babakuli",TKM,2600,2000,1
89,"Psakhis, Lev",ISR,2599,2000,1
90,"Kaidanov, Gregory S.",USA,2599,2000,1
91,"Minasian, Artashes",ARM,2598,2000,1
92,"Landa, Konstantin",RUS,2598,2000,1
93,"Kozul, Zdenko",CRO,2597,2000,1
94,"Eingorn, Vereslav S.",UKR,2597,2000,1
95,"Sutovsky, Emil",ISR,2597,2000,1
96,"Htun Htun, Than",MYA,2596,2000,1
97,"Christiansen, Larry M.",USA,2596,2000,1
98,"Sturua, Zurab",GEO,2595,2000,1
99,"Aung, Aung",MYA,2595,2000,1
99,"Nay, Oo Kyaw Tun",MYA,2595,2000,1
1,"Kasparov, Garry",RUS,2849,2000,7
2,"Kramnik, Vladimir",RUS,2770,2000,7
3,"Anand, Viswanathan",IND,2762,2000,7
4,"Morozevich, Alexander",RUS,2756,2000,7
5,"Adams, Michael",ENG,2755,2000,7
6,"Shirov, Alexei",ESP,2746,2000,7
7,"Leko, Peter",HUN,2743,2000,7
8,"Ivanchuk, Vassily",UKR,2719,2000,7
9,"Topalov, Veselin",BUL,2707,2000,7
10,"Krasenkow, Michal",POL,2702,2000,7
11,"Bareev, Evgeny",RUS,2702,2000,7
12,"Karpov, Anatoly",RUS,2699,2000,7
13,"Kasimdzhanov, Rustam",UZB,2690,2000,7
14,"Svidler, Peter",RUS,2689,2000,7
15,"Gelfand, Boris",ISR,2681,2000,7
16,"Short, Nigel D.",ENG,2677,2000,7
17,"Smirin, Ilia",ISR,2677,2000,7
18,"Dreev, Alexey",RUS,2676,2000,7
19,"Azmaiparashvili, Zurab",GEO,2673,2000,7
20,"Ye, Jiangchuan",CHN,2670,2000,7
21,"Rublevsky, Sergei",RUS,2670,2000,7
22,"Xu, Jun",CHN,2668,2000,7
23,"Almasi, Zoltan",HUN,2668,2000,7
24,"Gurevich, Mikhail",BEL,2667,2000,7
25,"Khalifman, Alexander",RUS,2667,2000,7
26,"Movsesian, Sergei",CZE,2666,2000,7
27,"Georgiev, Kiril",BUL,2661,2000,7
28,"Akopian, Vladimir",ARM,2660,2000,7
29,"Peng, Xiaomin",CHN,2657,2000,7
30,"Nikolic, Predrag",BIH,2657,2000,7
31,"Tkachiev, Vladislav",FRA,2657,2000,7
32,"Polgar, Judit                          w",HUN,2656,2000,7
33,"Beliavsky, Alexander G.",SLO,2654,2000,7
34,"Piket, Jeroen",NED,2649,2000,7
35,"Lautier, Joel",FRA,2648,2000,7
36,"Seirawan, Yasser",USA,2647,2000,7
37,"Fedorov, Alexei",BLR,2646,2000,7
38,"Salov, Valery",RUS,2644,2000,7
39,"Van Wely, Loek",NED,2643,2000,7
40,"Gulko, Boris F.",USA,2643,2000,7
41,"Nenashev, Alexander",UZB,2642,2000,7
42,"Bologan, Viorel",MDA,2641,2000,7
43,"Andersson, Ulf",SWE,2641,2000,7
44,"Hodgson, Julian M.",ENG,2640,2000,7
45,"Shipov, Sergei",RUS,2640,2000,7
46,"Timman, Jan H.",NED,2639,2000,7
47,"Zhang, Zhong",CHN,2636,2000,7
48,"Zvjaginsev, Vadim",RUS,2634,2000,7
49,"Khenkin, Igor",GER,2633,2000,7
50,"Milos, Gilberto",BRA,2633,2000,7
51,"Hjartarson, Johann",ISL,2633,2000,7
52,"Ponomariov, Ruslan",UKR,2630,2000,7
53,"Sadler, Matthew",ENG,2628,2000,7
54,"Sakaev, Konstantin",RUS,2627,2000,7
55,"Ehlvest, Jaan",EST,2627,2000,7
56,"Onischuk, Alexander",UKR,2627,2000,7
57,"Kharlov, Andrei",RUS,2627,2000,7
58,"Milov, Vadim",SUI,2626,2000,7
59,"Avrukh, Boris",ISR,2625,2000,7
60,"Kaidanov, Gregory S.",USA,2624,2000,7
61,"Vaganian, Rafael A.",ARM,2623,2000,7
62,"Speelman, Jonathan S.",ENG,2623,2000,7
63,"Tregubov, Pavel V.",RUS,2620,2000,7
64,"Kortschnoj, Viktor",SUI,2620,2000,7
65,"Korneev, Oleg",RUS,2619,2000,7
66,"Huebner, Robert",GER,2615,2000,7
67,"Hansen, Curt",DEN,2613,2000,7
68,"Bacrot, Etienne",FRA,2613,2000,7
69,"Hracek, Zbynek",CZE,2612,2000,7
70,"Kozul, Zdenko",CRO,2611,2000,7
71,"Sokolov, Ivan",BIH,2611,2000,7
71,"Novikov, Igor A.",UKR,2611,2000,7
73,"Psakhis, Lev",ISR,2611,2000,7
74,"Jussupow, Artur",GER,2610,2000,7
75,"Landa, Konstantin",RUS,2610,2000,7
76,"Sutovsky, Emil",ISR,2609,2000,7
77,"Tiviakov, Sergei",NED,2608,2000,7
78,"Ftacnik, Lubomir",SVK,2608,2000,7
79,"Dolmatov, Sergey",RUS,2608,2000,7
80,"Morovic Fernandez, Ivan",CRO,2608,2000,7
81,"Magomedov, Magaram (2)",RUS,2608,2000,7
82,"Grischuk, Alexander",RUS,2606,2000,7
83,"Dautov, Rustem",GER,2606,2000,7
84,"Malakhov, Vladimir",RUS,2605,2000,7
85,"Smagin, Sergey",RUS,2605,2000,7
86,"Granda Zuniga, Julio E.",PER,2605,2000,7
86,"Hellers, Ferdinand",SWE,2605,2000,7
88,"Wang, Zili",CHN,2603,2000,7
89,"Shabalov, Alexander",USA,2601,2000,7
90,"Wu, Wenjin",CHN,2601,2000,7
91,"Dorfman, Josif D.",FRA,2600,2000,7
92,"Baklan, Vladimir",UKR,2599,2000,7
93,"Giorgadze, Giorgi",GEO,2599,2000,7
94,"Vladimirov, Evgeny",KAZ,2598,2000,7
95,"Lputian, Smbat G.",ARM,2598,2000,7
96,"Najer, Evgeniy",RUS,2597,2000,7
97,"Yermolinsky, Alex",USA,2596,2000,7
98,"Kuzmin, Alexey",RUS,2596,2000,7
99,"Lutz, Christopher",GER,2595,2000,7
100,"Minasian, Artashes",ARM,2595,2000,7
1,"Kasparov, Garry",RUS,2849,2000,10
2,"Anand, Viswanathan",IND,2774,2000,10
3,"Kramnik, Vladimir",RUS,2772,2000,10
4,"Adams, Michael",ENG,2754,2000,10
5,"Leko, Peter",HUN,2748,2000,10
6,"Shirov, Alexei",ESP,2746,2000,10
7,"Morozevich, Alexander",RUS,2734,2000,10
8,"Ivanchuk, Vassily",UKR,2716,2000,10
9,"Topalov, Veselin",BUL,2707,2000,10
10,"Krasenkow, Michal",POL,2702,2000,10
11,"Karpov, Anatoly",RUS,2699,2000,10
12,"Svidler, Peter",RUS,2695,2000,10
13,"Bareev, Evgeny",RUS,2694,2000,10
14,"Kasimdzhanov, Rustam",UZB,2690,2000,10
15,"Short, Nigel D.",ENG,2687,2000,10
16,"Gelfand, Boris",ISR,2683,2000,10
17,"Ye, Jiangchuan",CHN,2682,2000,10
18,"Dreev, Alexey",RUS,2681,2000,10
19,"Azmaiparashvili, Zurab",GEO,2678,2000,10
20,"Georgiev, Kiril",BUL,2674,2000,10
21,"Smirin, Ilia",ISR,2674,2000,10
22,"Gurevich, Mikhail",BEL,2673,2000,10
23,"Akopian, Vladimir",ARM,2671,2000,10
24,"Almasi, Zoltan",HUN,2668,2000,10
25,"Movsesian, Sergei",CZE,2666,2000,10
26,"Xu, Jun",CHN,2665,2000,10
27,"Tkachiev, Vladislav",FRA,2659,2000,10
28,"Khalifman, Alexander",RUS,2658,2000,10
29,"Nikolic, Predrag",BIH,2657,2000,10
30,"Polgar, Judit                          w",HUN,2656,2000,10
31,"Peng, Xiaomin",CHN,2655,2000,10
32,"Rublevsky, Sergei",RUS,2653,2000,10
33,"Bologan, Viorel",MDA,2651,2000,10
34,"Lautier, Joel",FRA,2648,2000,10
35,"Onischuk, Alexander",UKR,2647,2000,10
36,"Seirawan, Yasser",USA,2647,2000,10
37,"Nenashev, Alexander",UZB,2645,2000,10
38,"Milos, Gilberto",BRA,2644,2000,10
39,"Salov, Valery",RUS,2644,2000,10
40,"Van Wely, Loek",NED,2643,2000,10
41,"Gulko, Boris F.",USA,2642,2000,10
42,"Andersson, Ulf",SWE,2641,2000,10
43,"Piket, Jeroen",NED,2640,2000,10
44,"Shipov, Sergei",RUS,2640,2000,10
45,"Fedorov, Alexei",BLR,2639,2000,10
46,"Timman, Jan H.",NED,2639,2000,10
47,"Zvjaginsev, Vadim",RUS,2635,2000,10
48,"Lastin, Alexander",RUS,2633,2000,10
49,"Hodgson, Julian M.",ENG,2633,2000,10
50,"Khenkin, Igor",GER,2633,2000,10
50,"Hjartarson, Johann",ISL,2633,2000,10
52,"Kortschnoj, Viktor",SUI,2632,2000,10
53,"Beliavsky, Alexander G.",SLO,2629,2000,10
54,"Ehlvest, Jaan",EST,2628,2000,10
55,"Sadler, Matthew",ENG,2628,2000,10
56,"Kharlov, Andrei",RUS,2627,2000,10
57,"Vaganian, Rafael A.",ARM,2627,2000,10
58,"Milov, Vadim",SUI,2626,2000,10
59,"Avrukh, Boris",ISR,2625,2000,10
60,"Psakhis, Lev",ISR,2624,2000,10
61,"Ponomariov, Ruslan",UKR,2624,2000,10
62,"Vladimirov, Evgeny",KAZ,2621,2000,10
63,"Sakaev, Konstantin",RUS,2620,2000,10
64,"Hansen, Curt",DEN,2620,2000,10
65,"Kaidanov, Gregory S.",USA,2619,2000,10
66,"Korneev, Oleg",RUS,2619,2000,10
67,"Kozul, Zdenko",CRO,2616,2000,10
68,"Minasian, Artashes",ARM,2614,2000,10
69,"Smagin, Sergey",RUS,2613,2000,10
70,"Bacrot, Etienne",FRA,2613,2000,10
71,"Speelman, Jonathan S.",ENG,2612,2000,10
72,"Baklan, Vladimir",UKR,2611,2000,10
73,"Sokolov, Ivan",BIH,2611,2000,10
74,"Tregubov, Pavel V.",RUS,2610,2000,10
75,"Lputian, Smbat G.",ARM,2610,2000,10
76,"Jussupow, Artur",GER,2610,2000,10
76,"Landa, Konstantin",RUS,2610,2000,10
78,"Sutovsky, Emil",ISR,2609,2000,10
79,"Morovic Fernandez, Ivan",CRO,2608,2000,10
79,"Magomedov, Magaram (2)",RUS,2608,2000,10
79,"Ftacnik, Lubomir",SVK,2608,2000,10
82,"Zhang, Zhong",CHN,2607,2000,10
83,"Tiviakov, Sergei",NED,2606,2000,10
84,"Huebner, Robert",GER,2606,2000,10
85,"Granda Zuniga, Julio E.",PER,2605,2000,10
85,"Malakhov, Vladimir",RUS,2605,2000,10
85,"Hellers, Ferdinand",SWE,2605,2000,10
88,"Hracek, Zbynek",CZE,2604,2000,10
89,"Dautov, Rustem",GER,2603,2000,10
90,"Wu, Wenjin",CHN,2602,2000,10
91,"Romanishin, Oleg M.",UKR,2602,2000,10
92,"Grischuk, Alexander",RUS,2601,2000,10
93,"Filippov, Valerij",RUS,2601,2000,10
94,"Novikov, Igor A.",UKR,2600,2000,10
95,"Dolmatov, Sergey",RUS,2600,2000,10
96,"Dorfman, Josif D.",FRA,2600,2000,10
97,"Shabalov, Alexander",USA,2599,2000,10
98,"Giorgadze, Giorgi",GEO,2599,2000,10
99,"Kuzmin, Alexey",RUS,2598,2000,10
100,"Aleksandrov, Aleksej",BLR,2597,2000,10
1,"Kasparov, Garry",RUS,2849,2001,1
2,"Anand, Viswanathan",IND,2790,2001,1
3,"Kramnik, Vladimir",RUS,2772,2001,1
4,"Adams, Michael",ENG,2746,2001,1
5,"Leko, Peter",HUN,2745,2001,1
5,"Morozevich, Alexander",RUS,2745,2001,1
7,"Shirov, Alexei",ESP,2718,2001,1
8,"Topalov, Veselin",BUL,2718,2001,1
9,"Ivanchuk, Vassily",UKR,2717,2001,1
10,"Gelfand, Boris",ISR,2712,2001,1
11,"Bareev, Evgeny",RUS,2709,2001,1
12,"Van Wely, Loek",NED,2700,2001,1
13,"Svidler, Peter",RUS,2695,2001,1
